fixed indices,fixed values,context condition,message,counts,symbols,symbol MI
"[0, 1, 2, 3]","[0, 0, 2, 0]",,,,,
,,0.0,"(8, 15, 13, 15, 0)",1.0,,
,,,,,8.0,0.9827570748453829
,,,,,3.0,0.16366992833419183
,,,,,15.0,0.18317738742712952
,,,,,13.0,0.5624452220489032
