fixed indices,fixed values,context condition,message,counts,symbols,symbol MI
"[0, 1, 2, 3]","[3, 7, 0, 5]",,,,,
,,1.0,"(2, 16, 16, 16, 0)",1.0,,
,,,,,9.0,0.3279230986724839
,,,,,5.0,0.0013295548660617442
,,,,,2.0,0.09531654154579362
,,,,,1.0,0.20774129582878192
