fixed indices,fixed values,context condition,message,counts,symbols,symbol MI
"[0, 1, 2, 3]","[3, 7, 0, 5]",,,,,
,,1.0,"(5, 20, 2, 22, 0)",1.0,,
,,,,,2.0,0.08639998862145881
,,,,,25.0,0.06458355041111427
,,,,,5.0,0.465938102904321
,,,,,20.0,0.40236080641010213
