fixed indices,fixed values,context condition,message,counts,symbols,symbol MI
"[0, 1, 2, 3, 4]","[3, 2, 1, 2, 1]",,,,,
,,4.0,"(2, 14, 11, 1, 3, 0)",1.0,,
,,,,,1.0,0.15071720031960012
,,,,,5.0,0.19415871007879443
,,,,,11.0,0.8508097818903051
,,,,,7.0,0.08079973887566634
,,,,,14.0,0.9675059897714615
