fixed indices,fixed values,context condition,message,counts,symbols,symbol MI
"[0, 1, 2]","[3, 0, 4]",,,,,
,,1.0,"(17, 11, 11, 0)",1.0,,
,,,,,1.0,0.1643407240701766
,,,,,19.0,0.24496069061630643
,,,,,17.0,0.14094344594290603
