fixed indices,fixed values,context condition,message,counts,symbols,symbol MI
"[0, 1, 2]","[1, 1, 2]",,,,,
,,1.0,"(6, 12, 12, 0)",1.0,,
,,,,,12.0,0.7495425215371257
,,,,,6.0,1.0
,,,,,1.0,0.14240270668409474
