fixed indices,fixed values,context condition,message,counts,symbols,symbol MI
"[0, 1, 2, 3, 4]","[3, 2, 1, 2, 1]",,,,,
,,4.0,"(7, 1, 8, 13, 1, 0)",1.0,,
,,,,,15.0,0.0832253682197871
,,,,,9.0,0.5328159531687735
,,,,,12.0,0.17793597886114448
,,,,,8.0,0.40642061165947596
,,,,,1.0,0.10344190657331169
