fixed indices,fixed values,context condition,message,counts,symbols,symbol MI
"[0, 1, 2, 3]","[3, 7, 0, 5]",,,,,
,,1.0,"(19, 15, 8, 15, 0)",1.0,,
,,,,,15.0,0.35564948582350037
,,,,,8.0,0.9513758427993695
,,,,,14.0,0.05052228726724896
,,,,,19.0,0.0554801891641334
